Loyalty Number,Country,Province,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Salary_Missing,total_flights_2017,total_distance_2017,total_points_accum_2017,total_points_redeemed_2017,total_dollar_redeemed_2017,avg_monthly_flights_2017,std_monthly_flights_2017,active_months_2017,redemption_rate_2017,flights_fall_2017,flights_spring_2017,flights_summer_2017,flights_winter_2017,months_since_last_flight_2017,churned,tenure_months
329910,Canada,Prince Edward Island,Female,Bachelor,81865.0,Divorced,Nova,17557.54,Standard,2018,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
357059,Canada,Ontario,Male,Bachelor,37368.0,Single,Nova,5780.18,2018 Promotion,2018,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
805902,Canada,Ontario,Male,College,,Single,Nova,17666.57,Standard,2018,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
742666,Canada,Ontario,Female,College,,Married,Nova,17771.55,Standard,2018,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
665454,Canada,Ontario,Female,Bachelor,104928.0,Single,Nova,17786.28,Standard,2018,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
947763,Canada,Quebec,Female,Bachelor,63149.0,Single,Nova,17822.56,Standard,2018,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
978040,Canada,British Columbia,Male,College,,Single,Nova,18039.11,Standard,2018,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
365208,Canada,Ontario,Female,Bachelor,71194.0,Married,Nova,18211.14,Standard,2018,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
953448,Canada,Ontario,Male,Bachelor,63942.0,Married,Nova,5792.67,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
380954,Canada,British Columbia,Male,Bachelor,98888.0,Married,Nova,18938.54,Standard,2018,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
620969,Canada,Ontario,Female,Bachelor,48521.0,Divorced,Nova,19160.99,Standard,2018,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
753141,Canada,Ontario,Female,Bachelor,96564.0,Divorced,Nova,5823.16,2018 Promotion,2018,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
208368,Canada,Ontario,Male,Bachelor,91239.0,Married,Nova,5838.9,2018 Promotion,2018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
139699,Canada,Ontario,Female,Bachelor,69086.0,Single,Nova,19480.5,Standard,2018,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
390480,Canada,Manitoba,Male,Bachelor,79148.0,Divorced,Nova,19597.06,Standard,2018,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
638469,Canada,Ontario,Male,Bachelor,51377.0,Married,Nova,5866.42,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
130497,Canada,Ontario,Female,Bachelor,61565.0,Married,Nova,5928.75,2018 Promotion,2018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
843378,Canada,Ontario,Female,College,,Single,Nova,19872.26,Standard,2018,6,1,14.0,23845.0,23845.0,439.0,79.0,1.1666666666666667,1.4668044012461754,6.0,0.01841056825330258,4.0,5.0,0.0,5.0,0.0,0,0
942191,Canada,Ontario,Male,College,,Married,Nova,6048.57,2018 Promotion,2018,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
353076,Canada,Quebec,Female,College,,Single,Nova,19964.4,Standard,2018,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
851499,Canada,Ontario,Male,College,,Single,Nova,6187.35,2018 Promotion,2018,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
312744,Canada,Quebec,Male,Bachelor,58334.0,Married,Nova,20239.38,Standard,2018,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
910416,Canada,Newfoundland,Male,Bachelor,47670.0,Married,Nova,20266.5,Standard,2018,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
550539,Canada,British Columbia,Male,Bachelor,56182.0,Single,Nova,20380.07,Standard,2018,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
145017,Canada,Quebec,Female,Bachelor,72936.0,Divorced,Nova,20498.83,Standard,2018,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
452994,Canada,Ontario,Male,Bachelor,98305.0,Married,Nova,6627.15,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
497281,Canada,Ontario,Female,College,,Married,Nova,6637.23,2018 Promotion,2018,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
404805,Canada,Quebec,Female,Bachelor,67500.0,Married,Nova,21151.23,Standard,2018,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
477654,Canada,British Columbia,Male,College,,Married,Nova,21423.64,Standard,2018,5,1,17.0,29853.0,29853.0,430.0,77.0,1.4166666666666667,1.3113721705515065,8.0,0.014403912504605902,4.0,4.0,4.0,5.0,2.0,0,0
736220,Canada,Ontario,Male,High School or Below,50636.0,Married,Nova,21480.82,Standard,2018,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
481590,Canada,Ontario,Male,Bachelor,79072.0,Married,Nova,21639.84,Standard,2018,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
800196,Canada,Manitoba,Male,Bachelor,74457.0,Married,Nova,21892.94,Standard,2018,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
148677,Canada,Alberta,Female,Bachelor,48191.0,Married,Nova,21903.91,Standard,2018,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
643476,Canada,Ontario,Female,Bachelor,94119.0,Married,Nova,6673.74,2018 Promotion,2018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
274765,Canada,Quebec,Male,Bachelor,90707.0,Married,Nova,22235.01,Standard,2018,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
921624,Canada,Manitoba,Male,Bachelor,89345.0,Married,Nova,22399.13,Standard,2018,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
428114,Canada,Ontario,Female,Master,113785.0,Married,Nova,22658.54,Standard,2018,11,0,22.0,33840.0,33840.0,452.0,81.0,1.8333333333333333,2.32900030576263,5.0,0.013356973995271868,0.0,9.0,10.0,3.0,4.0,0,0
123727,Canada,New Brunswick,Female,Bachelor,51591.0,Married,Nova,22721.24,Standard,2018,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
917685,Canada,British Columbia,Male,Master,71118.0,Married,Nova,22806.47,Standard,2018,12,0,10.0,13718.0,13718.0,1059.0,191.0,0.8333333333333334,0.937436866561092,7.0,0.07719784225105701,5.0,0.0,1.0,4.0,0.0,0,0
536371,Canada,British Columbia,Female,Bachelor,82573.0,Single,Nova,23086.36,Standard,2018,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
442695,Canada,Ontario,Male,Bachelor,70867.0,Single,Nova,23228.24,Standard,2018,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
552568,Canada,Ontario,Female,Bachelor,58642.0,Single,Nova,23515.85,Standard,2018,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
628840,Canada,British Columbia,Male,College,,Single,Nova,24096.24,Standard,2018,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
170982,Canada,Quebec,Male,High School or Below,47587.0,Divorced,Nova,24127.5,Standard,2018,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
206284,Canada,Ontario,Female,College,,Single,Nova,6784.89,2018 Promotion,2018,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
116238,Canada,Saskatchewan,Male,Master,81765.0,Single,Nova,25464.82,Standard,2018,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
617489,Canada,Quebec,Female,Master,81765.0,Single,Nova,25464.82,Standard,2018,5,0,36.0,57220.0,57220.0,1202.0,217.0,1.5,1.6681153124565984,15.0,0.021006641034603285,3.0,10.0,17.0,6.0,0.0,0,0
983416,Canada,Ontario,Female,High School or Below,38171.0,Single,Nova,6796.84,2018 Promotion,2018,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
840267,Canada,British Columbia,Male,Bachelor,48525.0,Married,Nova,25805.27,Standard,2018,6,0,12.0,16357.0,16357.0,1048.0,189.0,1.0,1.348399724926484,5.0,0.06407042856269488,2.0,6.0,3.0,1.0,1.0,0,0
340874,Canada,British Columbia,Female,Bachelor,57737.0,Married,Nova,26305.42,Standard,2018,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
911723,Canada,Quebec,Male,Bachelor,52961.0,Single,Nova,26511.6,Standard,2018,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
642099,Canada,Ontario,Male,Bachelor,65181.0,Married,Nova,27382.82,Standard,2018,5,0,25.0,34533.0,34533.0,519.0,93.0,2.0833333333333335,2.2343733444579588,8.0,0.01502910259751542,2.0,2.0,16.0,5.0,1.0,0,0
680168,Canada,British Columbia,Female,College,,Married,Nova,27386.15,Standard,2018,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
346766,Canada,British Columbia,Male,Bachelor,68856.0,Married,Nova,27542.37,Standard,2018,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
840659,Canada,Alberta,Male,Bachelor,63211.0,Divorced,Nova,31221.75,Standard,2018,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
169247,Canada,Nova Scotia,Female,Bachelor,54908.0,Married,Nova,32021.4,Standard,2018,12,0,19.0,32960.0,32960.0,547.0,98.0,1.5833333333333333,1.8809249819912512,6.0,0.016595873786407766,0.0,1.0,12.0,6.0,0.0,0,0
286611,Canada,Ontario,Female,Bachelor,32020.0,Married,Nova,6803.6,2018 Promotion,2018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
955652,Canada,Ontario,Female,Bachelor,97432.0,Married,Nova,32104.7,Standard,2018,12,0,28.0,41387.0,41387.0,1978.0,356.0,2.3333333333333335,2.1461734799546393,8.0,0.047792785174088484,8.0,1.0,11.0,8.0,0.0,0,0
674933,Canada,Ontario,Female,Bachelor,60459.0,Married,Nova,6878.01,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
501885,Canada,Ontario,Female,Bachelor,72500.0,Divorced,Nova,32317.03,Standard,2018,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
561307,Canada,British Columbia,Female,Bachelor,59475.0,Single,Nova,32467.66,Standard,2018,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
965751,Canada,Ontario,Female,Bachelor,56193.0,Divorced,Nova,33473.35,Standard,2018,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
574492,Canada,Manitoba,Female,College,,Divorced,Nova,34039.06,Standard,2018,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
187876,Canada,Ontario,Male,Bachelor,46607.0,Married,Nova,34611.38,Standard,2018,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
196096,Canada,British Columbia,Female,Bachelor,73136.0,Divorced,Nova,35203.57,Standard,2018,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
442251,Canada,Ontario,Female,College,,Married,Nova,6948.42,2018 Promotion,2018,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
466645,Canada,Ontario,Male,College,,Married,Nova,6966.14,2018 Promotion,2018,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
232533,Canada,British Columbia,Female,College,,Married,Nova,36695.91,Standard,2018,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
989406,Canada,Ontario,Male,Bachelor,66530.0,Single,Nova,7615.37,2018 Promotion,2018,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
476273,Canada,Alberta,Female,Bachelor,51955.0,Married,Nova,38445.86,Standard,2018,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
539505,Canada,British Columbia,Female,College,,Single,Nova,39400.19,Standard,2018,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
711605,Canada,Saskatchewan,Female,Bachelor,54477.0,Married,Nova,41103.24,Standard,2018,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
776466,Canada,Quebec,Female,Bachelor,65997.0,Divorced,Nova,41787.9,Standard,2018,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
989837,Canada,Saskatchewan,Female,Bachelor,65997.0,Divorced,Nova,41787.9,Standard,2018,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
700474,Canada,New Brunswick,Male,Bachelor,52623.0,Married,Nova,41855.17,Standard,2018,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
366687,Canada,British Columbia,Female,Bachelor,48021.0,Single,Nova,46611.87,Standard,2018,7,0,15.0,27850.0,27850.0,725.0,131.0,1.25,1.712255291076124,6.0,0.026032315978456014,1.0,3.0,7.0,4.0,0.0,0,0
257194,Canada,British Columbia,Female,Bachelor,79034.0,Single,Nova,46770.95,Standard,2018,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
905360,Canada,Ontario,Male,Doctor,334931.0,Married,Nova,7744.64,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
642031,Canada,British Columbia,Female,Bachelor,85174.0,Single,Nova,51337.91,Standard,2018,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
163405,Canada,Quebec,Male,College,,Married,Nova,60556.19,Standard,2018,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
854884,Canada,Ontario,Male,College,,Married,Nova,7835.68,2018 Promotion,2018,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
975531,Canada,Manitoba,Male,College,,Single,Star,1898.01,Standard,2018,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
174666,Canada,British Columbia,Male,College,,Single,Star,1904.0,Standard,2018,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
678284,Canada,Nova Scotia,Female,College,,Single,Star,1918.12,Standard,2018,6,1,13.0,17666.0,17666.0,0.0,0.0,1.0833333333333333,1.164500152881315,7.0,0.0,4.0,3.0,5.0,1.0,0.0,0,0
702482,Canada,Quebec,Female,College,,Single,Star,1918.12,Standard,2018,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
488346,Canada,Quebec,Female,College,,Single,Star,1994.77,Standard,2018,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
874876,Canada,Ontario,Male,Bachelor,74651.0,Single,Nova,7840.17,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
273243,Canada,Quebec,Male,College,,Divorced,Star,2004.35,Standard,2018,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
694915,Canada,British Columbia,Male,College,,Single,Star,2030.78,Standard,2018,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
727873,Canada,Alberta,Female,College,,Single,Star,2064.46,Standard,2018,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
647041,Canada,Quebec,Male,College,,Single,Star,2086.61,Standard,2018,11,1,23.0,30168.0,30168.0,0.0,0.0,1.9166666666666667,1.9286515936521478,7.0,0.0,2.0,3.0,7.0,11.0,0.0,0,0
483875,Canada,Quebec,Male,College,,Single,Star,2089.34,Standard,2018,11,1,15.0,22486.0,22486.0,551.0,99.0,1.25,1.764549903980152,5.0,0.024504135906786444,3.0,4.0,5.0,3.0,1.0,0,0
879260,Canada,Ontario,Female,Doctor,151841.0,Married,Star,2119.89,Standard,2018,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
142609,Canada,Ontario,Female,College,,Single,Nova,7974.39,2018 Promotion,2018,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
130179,Canada,Quebec,Female,College,,Divorced,Star,2129.06,Standard,2018,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
298160,Canada,British Columbia,Male,College,,Single,Star,2142.89,Standard,2018,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
196812,Canada,Quebec,Female,College,,Single,Star,2147.66,Standard,2018,12,1,14.0,22554.0,22554.0,0.0,0.0,1.1666666666666667,1.7494587907710375,5.0,0.0,3.0,9.0,0.0,2.0,1.0,0,0
654540,Canada,Ontario,Female,Bachelor,52145.0,Married,Nova,8032.4,2018 Promotion,2018,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
758165,Canada,Quebec,Male,College,,Single,Star,2160.92,Standard,2018,12,1,8.0,15605.0,15605.0,367.0,66.0,0.6666666666666666,0.7784989441615229,6.0,0.023518103172060236,2.0,2.0,1.0,3.0,2.0,0,0
514493,Canada,Quebec,Male,Master,92439.0,Married,Star,2174.11,Standard,2018,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
688891,Canada,Ontario,Male,Bachelor,61428.0,Single,Nova,8093.9,2018 Promotion,2018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
800998,Canada,British Columbia,Female,College,,Divorced,Star,2213.19,Standard,2018,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
737676,Canada,British Columbia,Female,College,,Single,Star,2215.91,Standard,2018,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
623008,Canada,Quebec,Male,College,,Divorced,Star,2217.66,Standard,2018,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
763806,Canada,Ontario,Male,Master,127574.0,Married,Star,2227.07,Standard,2018,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
790943,Canada,Manitoba,Male,College,,Married,Star,2236.09,Standard,2018,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
150767,Canada,Nova Scotia,Female,College,,Single,Star,2241.11,Standard,2018,12,1,20.0,33112.0,33112.0,534.0,96.0,1.6666666666666667,1.775250729197189,7.0,0.016127083836675524,7.0,4.0,4.0,5.0,0.0,0,0
451080,Canada,Saskatchewan,Male,College,,Single,Star,2241.11,Standard,2018,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
684835,Canada,Ontario,Male,Doctor,73871.0,Single,Star,2242.09,Standard,2018,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
999986,Canada,Ontario,Female,Bachelor,46594.0,Married,Nova,8257.01,2018 Promotion,2018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
755015,Canada,British Columbia,Male,College,,Divorced,Star,2242.24,Standard,2018,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
311946,Canada,British Columbia,Female,Master,117771.0,Single,Star,2248.45,Standard,2018,7,0,13.0,20186.0,20186.0,0.0,0.0,1.0833333333333333,1.5050420310248867,5.0,0.0,0.0,6.0,6.0,1.0,0.0,0,0
604436,Canada,Newfoundland,Male,Master,117771.0,Single,Star,2248.45,Standard,2018,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
849105,Canada,Ontario,Male,Bachelor,30767.0,Married,Nova,8264.75,2018 Promotion,2018,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
504455,Canada,Ontario,Female,College,,Divorced,Star,2249.87,Standard,2018,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
341904,Canada,Manitoba,Male,College,,Single,Star,2254.4,Standard,2018,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
904300,Canada,Ontario,Female,College,,Married,Star,2263.28,Standard,2018,6,1,18.0,31948.0,31948.0,811.0,146.0,1.5,2.06705763652765,7.0,0.025385000626017278,2.0,2.0,11.0,3.0,0.0,0,0
469532,Canada,Ontario,Female,College,,Single,Star,2269.84,Standard,2018,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
663897,Canada,Nova Scotia,Female,High School or Below,67124.0,Divorced,Star,2279.7,Standard,2018,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
355102,Canada,British Columbia,Female,College,,Single,Star,2279.75,Standard,2018,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
767767,Canada,Ontario,Male,Bachelor,65798.0,Married,Nova,8456.46,2018 Promotion,2018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
321427,Canada,New Brunswick,Male,Bachelor,82415.0,Married,Star,2287.92,Standard,2018,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
493369,Canada,Ontario,Female,Bachelor,73400.0,Married,Nova,8507.83,2018 Promotion,2018,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
373429,Canada,British Columbia,Female,Master,120956.0,Divorced,Star,2300.69,Standard,2018,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
793180,Canada,British Columbia,Female,Master,120956.0,Divorced,Star,2300.69,Standard,2018,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
